fecha_orig	Arroyo	Calatayud	Mendavia	Miranda	fecha	Logroño	fecha	Tudela	fecha
1997-08-12 00:00:00	2,67	9,95	39,1	43,6	1998-04-10 00:00:00	166,93	2005-02-08 00:00:00	63	2005-05-27 00:00:00
1997-08-13 00:00:00	14,36	9,19	35,6	57,9	1998-04-11 00:00:00	166,57	2005-02-09 00:00:00	58	2005-05-28 00:00:00
1997-08-14 00:00:00	23,86	7,92	32,3	55,5	1998-04-12 00:00:00	141,96	2005-02-10 00:00:00	47	2005-05-29 00:00:00
1997-08-15 00:00:00	22,72	7,23	35	61,5	1998-04-13 00:00:00	132,26	2005-02-11 00:00:00	46	2005-05-30 00:00:00
1997-08-16 00:00:00	24,07	7,21	57,3	74,2	1998-04-14 00:00:00	129,38	2005-02-12 00:00:00	40	2005-05-31 00:00:00
1997-08-17 00:00:00	23,9	                	53,8	88,5	1998-04-15 00:00:00	149,81	2005-02-13 00:00:00	47	2005-06-01 00:00:00
1997-08-18 00:00:00	19,25	                	62,1	99,9	1998-04-16 00:00:00	218,59	2005-02-14 00:00:00	40	2005-06-02 00:00:00
1997-08-19 00:00:00	16,12	                	57,2	99,9	1998-04-17 00:00:00	335,13	2005-02-15 00:00:00	38	2005-06-03 00:00:00
1997-08-20 00:00:00	14,76	7,29	53,8	101,3	1998-04-18 00:00:00	389,45	2005-02-16 00:00:00	37	2005-06-04 00:00:00
1997-08-21 00:00:00	14,28	7,14	56	92,4	1998-04-19 00:00:00	256	2005-02-17 00:00:00	39	2005-06-05 00:00:00
1997-08-22 00:00:00	13,32	6,92	54,7	90,9	1998-04-20 00:00:00	198,3	2005-02-18 00:00:00	37	2005-06-06 00:00:00
1997-08-23 00:00:00	13,28	6,97	47,4	84,7	1998-04-21 00:00:00	172,08	2005-02-19 00:00:00	39	2005-06-07 00:00:00
1997-08-24 00:00:00	13,61	6,61	48	79,5	1998-04-22 00:00:00	237,67	2005-02-20 00:00:00	36	2005-06-08 00:00:00
1997-08-25 00:00:00	11,27	7,49	58	83,4	1998-04-23 00:00:00	429,67	2005-02-21 00:00:00	35	2005-06-09 00:00:00
1997-08-26 00:00:00	5,5	11,67	74,6	69,2	1998-04-24 00:00:00	333,53	2005-02-22 00:00:00	35	2005-06-10 00:00:00
1997-08-27 00:00:00	2,68	8,81	75,8	58,3	1998-04-25 00:00:00	256,45	2005-02-23 00:00:00	35	2005-06-11 00:00:00
1997-08-28 00:00:00	2,71	8,37	66,7	57,6	1998-04-26 00:00:00	217,62	2005-02-24 00:00:00	39	2005-06-12 00:00:00
1997-08-29 00:00:00	2,71	8,08	66,1	58,1	1998-04-27 00:00:00	183,17	2005-02-25 00:00:00	48	2005-06-13 00:00:00
1997-08-30 00:00:00	2,71	7,7	60,8	62	1998-04-28 00:00:00	161,71	2005-02-26 00:00:00	79	2005-06-14 00:00:00
1997-08-31 00:00:00	2,71	7,46	53,1	60	1998-04-29 00:00:00	160,76	2005-02-27 00:00:00	88	2005-06-15 00:00:00
1997-09-01 00:00:00	1,8	7,43	56,7	78,5	1998-04-30 00:00:00	152,88	2005-02-28 00:00:00	52	2005-06-16 00:00:00
1997-09-02 00:00:00	1,11	7,08	67,6	202	1998-05-01 00:00:00	143,5	2005-03-01 00:00:00	41	2005-06-17 00:00:00
1997-09-03 00:00:00	1,11	6,58	59,1	128,4	1998-05-02 00:00:00	129,92	2005-03-02 00:00:00	36	2005-06-18 00:00:00
1997-09-04 00:00:00	1,08	6,35	48,8	110,2	1998-05-03 00:00:00	119,22	2005-03-03 00:00:00	34	2005-06-19 00:00:00
1997-09-05 00:00:00	1,11	6,24	45	151,6	1998-05-04 00:00:00	114,08	2005-03-04 00:00:00	35	2005-06-20 00:00:00
1997-09-06 00:00:00	1,05	6,14	42,8	148,5	1998-05-05 00:00:00	112,72	2005-03-05 00:00:00	35	2005-06-21 00:00:00
1997-09-07 00:00:00	1,05	6,14	40,1	91,7	1998-05-06 00:00:00	170,29	2005-03-06 00:00:00	36	2005-06-22 00:00:00
1997-09-08 00:00:00	1,11	6,03	39,5	77,4	1998-05-07 00:00:00	266,98	2005-03-07 00:00:00	35	2005-06-23 00:00:00
1997-09-09 00:00:00	1,07	5,85	37,3	67,4	1998-05-08 00:00:00	195,01	2005-03-08 00:00:00	35	2005-06-24 00:00:00
1997-09-10 00:00:00	1,11	5,85	34,7	58,5	1998-05-09 00:00:00	172,04	2005-03-09 00:00:00	34	2005-06-25 00:00:00
1997-09-11 00:00:00	1,11	5,85	43,4	39,5	1998-05-10 00:00:00	155,49	2005-03-10 00:00:00	34	2005-06-26 00:00:00
1997-09-12 00:00:00	1,11	5,81	40,9	38,4	1998-05-11 00:00:00	146,14	2005-03-11 00:00:00	34	2005-06-27 00:00:00
1997-09-13 00:00:00	1,11	5,61	40,7	39,3	1998-05-12 00:00:00	153,96	2005-03-12 00:00:00	33	2005-06-28 00:00:00
1997-09-14 00:00:00	1,06	5,79	41,2	37,3	1998-05-13 00:00:00	156,03	2005-03-13 00:00:00	38	2005-06-29 00:00:00
1997-09-15 00:00:00	1,11	6,14	42,6	34,2	1998-05-14 00:00:00	161,95	2005-03-14 00:00:00	39	2005-06-30 00:00:00
1997-09-16 00:00:00	1,4	6,46	40,4	33	1998-05-15 00:00:00	208,23	2005-03-15 00:00:00	33	2005-07-01 00:00:00
1997-09-17 00:00:00	1,11	6,53	38,3	31,1	1998-05-16 00:00:00	305,05	2005-03-16 00:00:00	35	2005-07-02 00:00:00
1997-09-18 00:00:00	1,1	6,26	41,1	28,1	1998-05-17 00:00:00	374,8	2005-03-17 00:00:00	36	2005-07-03 00:00:00
1997-09-19 00:00:00	1,06	5,96	41,1	25,7	1998-05-18 00:00:00	372,47	2005-03-18 00:00:00	31	2005-07-04 00:00:00
1997-09-20 00:00:00	1,11	5,96	38,4	27	1998-05-19 00:00:00	349,94	2005-03-19 00:00:00	29	2005-07-05 00:00:00
1997-09-21 00:00:00	1,19	5,99	40,6	24,5	1998-05-20 00:00:00	311,27	2005-03-20 00:00:00	29	2005-07-06 00:00:00
1997-09-22 00:00:00	1,17	5,94	40,8	22,8	1998-05-21 00:00:00	298,48	2005-03-21 00:00:00	30	2005-07-07 00:00:00
1997-09-23 00:00:00	1,15	5,9	44,3	24	1998-05-22 00:00:00	346,87	2005-03-22 00:00:00	33	2005-07-08 00:00:00
1997-09-24 00:00:00	2,29	6,02	38,5	23,9	1998-05-23 00:00:00	310,47	2005-03-23 00:00:00	35	2005-07-09 00:00:00
1997-09-25 00:00:00	1,25	6,46	38,9	21,5	1998-05-24 00:00:00	250,2	2005-03-24 00:00:00	33	2005-07-10 00:00:00
1997-09-26 00:00:00	1,2	6,67	40,8	20,1	1998-05-25 00:00:00	229,08	2005-03-25 00:00:00	36	2005-07-11 00:00:00
1997-09-27 00:00:00	1,22	9,13	41,8	16,7	1998-05-26 00:00:00	205,93	2005-03-26 00:00:00	40	2005-07-12 00:00:00
1997-09-28 00:00:00	1,21	7,3	47,4	16,5	1998-05-27 00:00:00	199,76	2005-03-27 00:00:00	36	2005-07-13 00:00:00
1997-09-29 00:00:00	1,19	7,2	43,7	15,9	1998-05-28 00:00:00	173,68	2005-03-28 00:00:00	35	2005-07-14 00:00:00
1997-09-30 00:00:00	1,19	7,06	37,8	18,7	1998-05-29 00:00:00	138,66	2005-03-29 00:00:00	39	2005-07-15 00:00:00
1997-10-01 00:00:00	1,08	9,34	36,3	32,4	1998-05-30 00:00:00	126,77	2005-03-30 00:00:00	49	2005-07-16 00:00:00
1997-10-02 00:00:00	1,03	8,62	35,7	30,8	1998-05-31 00:00:00	110,84	2005-03-31 00:00:00	48	2005-07-17 00:00:00
1997-10-03 00:00:00	1,07	8,02	34,7	34,5	1998-06-01 00:00:00	108,05	2005-04-01 00:00:00	44	2005-07-18 00:00:00
1997-10-04 00:00:00	1,1	8,02	35,7	64	1998-06-02 00:00:00	102,94	2005-04-02 00:00:00	36	2005-07-19 00:00:00
1997-10-05 00:00:00	1,03	8,02	35	71,5	1998-06-03 00:00:00	100,92	2005-04-03 00:00:00	33	2005-07-20 00:00:00
1997-10-06 00:00:00	1,07	8,07	34,6	45,7	1998-06-04 00:00:00	97,3	2005-04-04 00:00:00	32	2005-07-21 00:00:00
1997-10-07 00:00:00	1,08	8,21	34,2	46,3	1998-06-05 00:00:00	94,2	2005-04-05 00:00:00	32	2005-07-22 00:00:00
1997-10-08 00:00:00	1,12	8,07	36,9	45,2	1998-06-06 00:00:00	93,6	2005-04-06 00:00:00	33	2005-07-23 00:00:00
1997-10-09 00:00:00	1,11	8,02	38	37,3	1998-06-07 00:00:00	96,7	2005-04-07 00:00:00	35	2005-07-24 00:00:00
1997-10-10 00:00:00	1,11	7,61	34,8	34,4	1998-06-08 00:00:00	87,37	2005-04-08 00:00:00	39	2005-07-25 00:00:00
1997-10-11 00:00:00	1,11	7,6	34,9	33,1	1998-06-09 00:00:00	98,18	2005-04-09 00:00:00	45	2005-07-26 00:00:00
1997-10-12 00:00:00	1,11	7,6	35,1	30,2	1998-06-10 00:00:00	123,73	2005-04-10 00:00:00	45	2005-07-27 00:00:00
1997-10-13 00:00:00	1,11	7,34	35,6	24	1998-06-11 00:00:00	130,14	2005-04-11 00:00:00	40	2005-07-28 00:00:00
1997-10-14 00:00:00	1,11	7,25	37,7	29,8	1998-06-12 00:00:00	165,55	2005-04-12 00:00:00	36	2005-07-29 00:00:00
1997-10-15 00:00:00	1,13	7,25	36,4	48,6	1998-06-13 00:00:00	158,47	2005-04-13 00:00:00	34	2005-07-30 00:00:00
1997-10-16 00:00:00	1,11	7,25	42,2	28,1	1998-06-14 00:00:00	155,93	2005-04-14 00:00:00	34	2005-07-31 00:00:00
1997-10-17 00:00:00	1,11	7,25	38,7	18,2	1998-06-15 00:00:00	140,07	2005-04-15 00:00:00	34	2005-08-01 00:00:00
1997-10-18 00:00:00	1,11	7,25	38,7	21,9	1998-06-16 00:00:00	144,66	2005-04-16 00:00:00	34	2005-08-02 00:00:00
1997-10-19 00:00:00	1,11	7,25	36,9	22,6	1998-06-17 00:00:00	223,93	2005-04-17 00:00:00	34	2005-08-03 00:00:00
1997-10-20 00:00:00	1,11	7,25	36,9	22	1998-06-18 00:00:00	229,5	2005-04-18 00:00:00	34	2005-08-04 00:00:00
1997-10-21 00:00:00	4,48	7,25	36,1	20,9	1998-06-19 00:00:00	231,95	2005-04-19 00:00:00	33	2005-08-05 00:00:00
1997-10-22 00:00:00	10,68	7,25	41	30,1	1998-06-20 00:00:00	190,18	2005-04-20 00:00:00	34	2005-08-06 00:00:00
1997-10-23 00:00:00	10,19	7,25	52	28,3	1998-06-21 00:00:00	174,9	2005-04-21 00:00:00	35	2005-08-07 00:00:00
1997-10-24 00:00:00	10,35	5,97	51,9	26,8	1998-06-22 00:00:00	288,39	2005-04-22 00:00:00	39	2005-08-08 00:00:00
1997-10-25 00:00:00	10,35	4,01	48,1	28	1998-06-23 00:00:00	242,07	2005-04-23 00:00:00	35	2005-08-09 00:00:00
1997-10-26 00:00:00	10,35	4,25	40,2	27,8	1998-06-24 00:00:00	201,89	2005-04-24 00:00:00	39	2005-08-10 00:00:00
1997-10-27 00:00:00	10,35	4,59	38,5	27,3	1998-06-25 00:00:00	173,82	2005-04-25 00:00:00	51	2005-08-11 00:00:00
1997-10-28 00:00:00	5,47	5,11	39,2	30,6	1998-06-26 00:00:00	169,17	2005-04-26 00:00:00	48	2005-08-12 00:00:00
1997-10-29 00:00:00	1,11	5,42	36,8	36,7	1998-06-27 00:00:00	153,65	2005-04-27 00:00:00	42	2005-08-13 00:00:00
1997-10-30 00:00:00	1,08	5,72	42	35,1	1998-06-28 00:00:00	114,68	2005-04-28 00:00:00	38	2005-08-14 00:00:00
1997-10-31 00:00:00	1,11	7,04	56,2	34,8	1998-06-29 00:00:00	109,74	2005-04-29 00:00:00	38	2005-08-15 00:00:00
1997-11-01 00:00:00	1,08	8,09	45,8	34,3	1998-06-30 00:00:00	84,33	2005-04-30 00:00:00	40	2005-08-16 00:00:00
1997-11-02 00:00:00	1,11	8,48	38,6	38,9	1998-07-01 00:00:00	83,14	2005-05-01 00:00:00	39	2005-08-17 00:00:00
1997-11-03 00:00:00	1,11	8,73	39,3	38,5	1998-07-02 00:00:00	84,55	2005-05-02 00:00:00	39	2005-08-18 00:00:00
1997-11-04 00:00:00	1,11	9,78	34,9	30,3	1998-07-03 00:00:00	78,59	2005-05-03 00:00:00	36	2005-08-19 00:00:00
1997-11-05 00:00:00	1,11	10,05	37,1	16,2	1998-07-04 00:00:00	75,57	2005-05-04 00:00:00	35	2005-08-20 00:00:00
1997-11-06 00:00:00	1,11	11,33	50,4	24,7	1998-07-05 00:00:00	74,72	2005-05-05 00:00:00	34	2005-08-21 00:00:00
1997-11-07 00:00:00	1,11	11,97	203,4	35,8	1998-07-06 00:00:00	59,94	2005-05-06 00:00:00	33	2005-08-22 00:00:00
1997-11-08 00:00:00	1,08	10,9	231,7	35,6	1998-07-07 00:00:00	62,48	2005-05-07 00:00:00	32	2005-08-23 00:00:00
1997-11-09 00:00:00	1,11	10,39	151	36,9	1998-07-08 00:00:00	63,54	2005-05-08 00:00:00	34	2005-08-24 00:00:00
1997-11-10 00:00:00	1,07	10,85	160,5	36	1998-07-09 00:00:00	60,28	2005-05-09 00:00:00	32	2005-08-25 00:00:00
1997-11-11 00:00:00	1,05	10,69	157,9	34,2	1998-07-10 00:00:00	57,71	2005-05-10 00:00:00	31	2005-08-26 00:00:00
1997-11-12 00:00:00	1,11	12,02	158,4	34,3	1998-07-11 00:00:00	50,2	2005-05-11 00:00:00	30	2005-08-27 00:00:00
1997-11-13 00:00:00	1,11	11,17	120,2	34,1	1998-07-12 00:00:00	63,6	2005-05-12 00:00:00	33	2005-08-28 00:00:00
1997-11-14 00:00:00	1,11	11,05	112,2	40	1998-07-13 00:00:00	70,65	2005-05-13 00:00:00	34	2005-08-29 00:00:00
1997-11-15 00:00:00	1,11	10,6	106,1	52,1	1998-07-14 00:00:00	56,69	2005-05-14 00:00:00	34	2005-08-30 00:00:00
1997-11-16 00:00:00	1,08	10,52	103	46,9	1998-07-15 00:00:00	67,6	2005-05-15 00:00:00	34	2005-08-31 00:00:00
1997-11-17 00:00:00	1,05	10,14	100,2	47,5	1998-07-16 00:00:00	62,86	2005-05-16 00:00:00	35	2005-09-01 00:00:00
1997-11-18 00:00:00	1,11	10,02	88,3	48,8	1998-07-17 00:00:00	74,84	2005-05-17 00:00:00	45	2005-09-02 00:00:00
1997-11-19 00:00:00	1,11	9,89	78	48,8	1998-07-18 00:00:00	282,39	2005-05-18 00:00:00	47	2005-09-03 00:00:00
1997-11-20 00:00:00	1,11	9,96	79,4	45,8	1998-07-19 00:00:00	142,21	2005-05-19 00:00:00	42	2005-09-04 00:00:00
1997-11-21 00:00:00	1,11	10,45	82,3	47,6	1998-07-20 00:00:00	92,94	2005-05-20 00:00:00	35	2005-09-05 00:00:00
1997-11-22 00:00:00	1,11	10,39	85	48,2	1998-07-21 00:00:00	79,25	2005-05-21 00:00:00	34	2005-09-06 00:00:00
1997-11-23 00:00:00	1,11	11,5	83,3	47,2	1998-07-22 00:00:00	65,67	2005-05-22 00:00:00	34	2005-09-07 00:00:00
1997-11-24 00:00:00	1,11	11,52	76,6	42,7	1998-07-23 00:00:00	56,39	2005-05-23 00:00:00	36	2005-09-08 00:00:00
1997-11-25 00:00:00	1,11	11,14	73,5	41,5	1998-07-24 00:00:00	67,32	2005-05-24 00:00:00	73	2005-09-09 00:00:00
1997-11-26 00:00:00	1,11	11,01	68,8	50,1	1998-07-25 00:00:00	54,78	2005-05-25 00:00:00	77	2005-09-10 00:00:00
1997-11-27 00:00:00	1,11	11	68,1	47,1	1998-07-26 00:00:00	48,52	2005-05-26 00:00:00	63	2005-09-11 00:00:00
1997-11-28 00:00:00	1,11	10,7	86,7	49,1	1998-07-27 00:00:00	47,03	2005-05-27 00:00:00	49	2005-09-12 00:00:00
1997-11-29 00:00:00	1,11	10,83	78,1	47,7	1998-07-28 00:00:00	40,71	2005-05-28 00:00:00	41	2005-09-13 00:00:00
1997-11-30 00:00:00	1,12	10,78	81,5	48,5	1998-07-29 00:00:00	46,35	2005-05-29 00:00:00	52	2005-09-14 00:00:00
1997-12-01 00:00:00	1,45	8,02	237,6	48,2	1998-07-30 00:00:00	44,56	2005-05-30 00:00:00	49	2005-09-15 00:00:00
1997-12-02 00:00:00	1,21	8,27	342,6	48,2	1998-07-31 00:00:00	50,43	2005-05-31 00:00:00	35	2005-09-16 00:00:00
1997-12-03 00:00:00	1,22	8,05	606,5	46,1	1998-08-01 00:00:00	47,49	2005-06-01 00:00:00	29	2005-09-17 00:00:00
1997-12-04 00:00:00	1,14	8,02	372,7	49,4	1998-08-02 00:00:00	46,15	2005-06-02 00:00:00	26	2005-09-18 00:00:00
1997-12-05 00:00:00	1,11	8,19	228,5	48	1998-08-03 00:00:00	48,18	2005-06-03 00:00:00	31	2005-09-19 00:00:00
1997-12-06 00:00:00	1,16	8,01	187,2	45,7	1998-08-04 00:00:00	50,69	2005-06-04 00:00:00	30	2005-09-20 00:00:00
1997-12-07 00:00:00	1,22	7,96	158,6	31,9	1998-08-05 00:00:00	52,69	2005-06-05 00:00:00	29	2005-09-21 00:00:00
1997-12-08 00:00:00	1,17	8,02	146,8	27,9	1998-08-06 00:00:00	53,19	2005-06-06 00:00:00	28	2005-09-22 00:00:00
1997-12-09 00:00:00	1,11	8,15	136,8	33,2	1998-08-07 00:00:00	52,99	2005-06-07 00:00:00	30	2005-09-23 00:00:00
1997-12-10 00:00:00	1,11	8,33	134,9	36,9	1998-08-08 00:00:00	48,26	2005-06-08 00:00:00	30	2005-09-24 00:00:00
1997-12-11 00:00:00	1,11	8,21	130,2	36	1998-08-09 00:00:00	46	2005-06-09 00:00:00	30	2005-09-25 00:00:00
1997-12-12 00:00:00	1,11	8,29	113,4	32,1	1998-08-10 00:00:00	52,13	2005-06-10 00:00:00	33	2005-09-26 00:00:00
1997-12-13 00:00:00	1,11	8,23	123,7	32,8	1998-08-11 00:00:00	55,09	2005-06-11 00:00:00	34	2005-09-27 00:00:00
1997-12-14 00:00:00	1,11	15,35	136,5	31	1998-08-12 00:00:00	60,12	2005-06-12 00:00:00	34	2005-09-28 00:00:00
1997-12-15 00:00:00	1,11	12,45	125,9	31	1998-08-13 00:00:00	61,74	2005-06-13 00:00:00	32	2005-09-29 00:00:00
1997-12-16 00:00:00	1,11	8,66	114,5	28,7	1998-08-14 00:00:00	60,38	2005-06-14 00:00:00	32	2005-09-30 00:00:00
1997-12-17 00:00:00	1,12	12,73	125,8	23,1	1998-08-15 00:00:00	62,23	2005-06-15 00:00:00	30	2005-10-01 00:00:00
1997-12-18 00:00:00	1,22	25,21	282,7	20,2	1998-08-16 00:00:00	56,57	2005-06-16 00:00:00	29	2005-10-02 00:00:00
1997-12-19 00:00:00	1,19	25,65	559,3	19,7	1998-08-17 00:00:00	47,64	2005-06-17 00:00:00	28	2005-10-03 00:00:00
1997-12-20 00:00:00	1,11	22,33	391,4	19,7	1998-08-18 00:00:00	48,08	2005-06-18 00:00:00	26	2005-10-04 00:00:00
1997-12-21 00:00:00	1,13	19,07	283,8	19,8	1998-08-19 00:00:00	47,22	2005-06-19 00:00:00	27	2005-10-05 00:00:00
1997-12-22 00:00:00	1,22	14,52	235,6	20,8	1998-08-20 00:00:00	47,45	2005-06-20 00:00:00	24	2005-10-06 00:00:00
1997-12-23 00:00:00	1,22	15,18	240,4	21,2	1998-08-21 00:00:00	54,23	2005-06-21 00:00:00	25	2005-10-07 00:00:00
1997-12-24 00:00:00	1,22	16,95	299,8	21,2	1998-08-22 00:00:00	53,08	2005-06-22 00:00:00	17	2005-10-08 00:00:00
1997-12-25 00:00:00	1,21	18,34	246,1	21,2	1998-08-23 00:00:00	51,89	2005-06-23 00:00:00	14	2005-10-09 00:00:00
1997-12-26 00:00:00	1,11	18	221,3	20,4	1998-08-24 00:00:00	50,16	2005-06-24 00:00:00	19	2005-10-10 00:00:00
1997-12-27 00:00:00	1,11	17,83	217,1	20,7	1998-08-25 00:00:00	51	2005-06-25 00:00:00	25	2005-10-11 00:00:00
1997-12-28 00:00:00	1,18	16,22	201,8	26,5	1998-08-26 00:00:00	52,19	2005-06-26 00:00:00	26	2005-10-12 00:00:00
1997-12-29 00:00:00	1,22	11,97	183,9	26,5	1998-08-27 00:00:00	50,54	2005-06-27 00:00:00	41	2005-10-13 00:00:00
1997-12-30 00:00:00	1,18	11,8	179	25,8	1998-08-28 00:00:00	45,63	2005-06-28 00:00:00	64	2005-10-14 00:00:00
1997-12-31 00:00:00	1,13	14,07	164,5	26,2	1998-08-29 00:00:00	40,41	2005-06-29 00:00:00	74	2005-10-15 00:00:00
1998-01-01 00:00:00	1,16	19,04	199,1	26,7	1998-08-30 00:00:00	38,65	2005-06-30 00:00:00	63	2005-10-16 00:00:00
1998-01-02 00:00:00	1,22	15,9	198,8	28,6	1998-08-31 00:00:00	40,38	2005-07-01 00:00:00	45	2005-10-17 00:00:00
1998-01-03 00:00:00	1,22	15,22	182,2	27,3	1998-09-01 00:00:00	39,58	2005-07-02 00:00:00	40	2005-10-18 00:00:00
1998-01-04 00:00:00	1,22	18,29	166,2	27,1	1998-09-02 00:00:00	34,95	2005-07-03 00:00:00	39	2005-10-19 00:00:00
1998-01-05 00:00:00	1,15	18,28	162,2	26	1998-09-03 00:00:00	28,46	2005-07-04 00:00:00	35	2005-10-20 00:00:00
1998-01-06 00:00:00	1,17	16,74	159,2	24,7	1998-09-04 00:00:00	28,27	2005-07-05 00:00:00	35	2005-10-21 00:00:00
1998-01-07 00:00:00	1,22	12,49	150,8	25	1998-09-05 00:00:00	32,61	2005-07-06 00:00:00	33	2005-10-22 00:00:00
1998-01-08 00:00:00	1,22	12,37	141,4	25	1998-09-06 00:00:00	39,34	2005-07-07 00:00:00	33	2005-10-23 00:00:00
1998-01-09 00:00:00	1,22	13,42	129,4	23,2	1998-09-07 00:00:00	41,93	2005-07-08 00:00:00	34	2005-10-24 00:00:00
1998-01-10 00:00:00	1,22	19,38	115,5	20,6	1998-09-08 00:00:00	43,37	2005-07-09 00:00:00	34	2005-10-25 00:00:00
1998-01-11 00:00:00	1,22	18,56	111,6	15,9	1998-09-09 00:00:00	43,53	2005-07-10 00:00:00	32	2005-10-26 00:00:00
1998-01-12 00:00:00	1,22	14,23	107,7	15,7	1998-09-10 00:00:00	44,18	2005-07-11 00:00:00	31	2005-10-27 00:00:00
1998-01-13 00:00:00	1,22	12,23	112,6	15,7	1998-09-11 00:00:00	42,77	2005-07-12 00:00:00	31	2005-10-28 00:00:00
1998-01-14 00:00:00	1,22	12,21	108,3	15,4	1998-09-12 00:00:00	42,72	2005-07-13 00:00:00	32	2005-10-29 00:00:00
1998-01-15 00:00:00	1,59	12,98	105,1	27,2	1998-09-13 00:00:00	43,76	2005-07-14 00:00:00	37	2005-10-30 00:00:00
1998-01-16 00:00:00	1,32	16,86	99	67,6	1998-09-14 00:00:00	51,41	2005-07-15 00:00:00	39	2005-10-31 00:00:00
1998-01-17 00:00:00	1,32	17,94	96	51,5	1998-09-15 00:00:00	51,44	2005-07-16 00:00:00	52	2005-11-01 00:00:00
1998-01-18 00:00:00	1,32	17,94	93,9	31,9	1998-09-16 00:00:00	52,15	2005-07-17 00:00:00	56	2005-11-02 00:00:00
1998-01-19 00:00:00	1,32	16,62	93	15,1	1998-09-17 00:00:00	48,18	2005-07-18 00:00:00	42	2005-11-03 00:00:00
1998-01-20 00:00:00	1,32	11,73	108,5	14,8	1998-09-18 00:00:00	44,36	2005-07-19 00:00:00	36	2005-11-04 00:00:00
1998-01-21 00:00:00	1,33	11,71	222	13,3	1998-09-19 00:00:00	42,82	2005-07-20 00:00:00	37	2005-11-05 00:00:00
1998-01-22 00:00:00	1,32	11,38	160,1	13,3	1998-09-20 00:00:00	44,58	2005-07-21 00:00:00	57	2005-11-06 00:00:00
1998-01-23 00:00:00	1,32	14,02	133,8	13,3	1998-09-21 00:00:00	46,32	2005-07-22 00:00:00	53	2005-11-07 00:00:00
1998-01-24 00:00:00	1,32	18,72	118	13,6	1998-09-22 00:00:00	45,85	2005-07-23 00:00:00	39	2005-11-08 00:00:00
1998-01-25 00:00:00	1,27	17,44	94,9	13,7	1998-09-23 00:00:00	51,98	2005-07-24 00:00:00	38	2005-11-09 00:00:00
1998-01-26 00:00:00	1,32	12,9	99,6	13,5	1998-09-24 00:00:00	51,94	2005-07-25 00:00:00	101	2005-11-10 00:00:00
1998-01-27 00:00:00	1,32	11,77	97,5	13,3	1998-09-25 00:00:00	55,25	2005-07-26 00:00:00	178	2005-11-11 00:00:00
1998-01-28 00:00:00	1,32	11,63	95,2	14,8	1998-09-26 00:00:00	52,23	2005-07-27 00:00:00	134	2005-11-12 00:00:00
1998-01-29 00:00:00	1,32	11,63	99	13,7	1998-09-27 00:00:00	49,86	2005-07-28 00:00:00	140	2005-11-13 00:00:00
1998-01-30 00:00:00	1,32	13,61	117,3	13,3	1998-09-28 00:00:00	51,39	2005-07-29 00:00:00	331	2005-11-14 00:00:00
1998-01-31 00:00:00	1,32	19,56	118,4	13,3	1998-09-29 00:00:00	48,87	2005-07-30 00:00:00	325	2005-11-15 00:00:00
1998-02-01 00:00:00	1,32	18,11	108,1	16,6	1998-09-30 00:00:00	48,85	2005-07-31 00:00:00	283	2005-11-16 00:00:00
1998-02-02 00:00:00	1,32	14,5	101,9	14,1	1998-10-01 00:00:00	48,85	2005-08-01 00:00:00	478	2005-11-17 00:00:00
1998-02-03 00:00:00	1,32	17,91	100,5	13,3	1998-10-02 00:00:00	49,18	2005-08-02 00:00:00	397	2005-11-18 00:00:00
1998-02-04 00:00:00	1,3	19,38	108,9	13,8	1998-10-03 00:00:00	50,69	2005-08-03 00:00:00	294	2005-11-19 00:00:00
1998-02-05 00:00:00	1,65	18,14	121,8	21	1998-10-04 00:00:00	46,16	2005-08-04 00:00:00	211	2005-11-20 00:00:00
1998-02-06 00:00:00	1,32	17,56	124,2	22	1998-10-05 00:00:00	48,34	2005-08-05 00:00:00	162	2005-11-21 00:00:00
1998-02-07 00:00:00	1,32	19,04	120,8	29,8	1998-10-06 00:00:00	48,23	2005-08-06 00:00:00	125	2005-11-22 00:00:00
1998-02-08 00:00:00	1,32	18,24	101,7	57,2	1998-10-07 00:00:00	48,92	2005-08-07 00:00:00	101	2005-11-23 00:00:00
1998-02-09 00:00:00	1,32	15,17	86,3	112,2	1998-10-08 00:00:00	48,44	2005-08-08 00:00:00	93	2005-11-24 00:00:00
1998-02-10 00:00:00	1,32	13,17	87,7	217,7	1998-10-09 00:00:00	51,26	2005-08-09 00:00:00	94	2005-11-25 00:00:00
1998-02-11 00:00:00	1,32	12,49	82,7	177,8	1998-10-10 00:00:00	54,76	2005-08-10 00:00:00	92	2005-11-26 00:00:00
1998-02-12 00:00:00	1,32	12,64	85,7	81	1998-10-11 00:00:00	51,06	2005-08-11 00:00:00	114	2005-11-27 00:00:00
1998-02-13 00:00:00	1,25	12,95	84,3	70,8	1998-10-12 00:00:00	48,84	2005-08-12 00:00:00	141	2005-11-28 00:00:00
1998-02-14 00:00:00	1,3	16,49	77,4	56,5	1998-10-13 00:00:00	44,36	2005-08-13 00:00:00	153	2005-11-29 00:00:00
1998-02-15 00:00:00	1,32	16,06	75,3	44,2	1998-10-14 00:00:00	41,44	2005-08-14 00:00:00	156	2005-11-30 00:00:00
1998-02-16 00:00:00	1,32	13,13	75,5	26,8	1998-10-15 00:00:00	41,94	2005-08-15 00:00:00	235	2005-12-01 00:00:00
